theta_deg,Br_T,Bt_T
0.0,0.11650938266229569,-0.041007505504636006
0.5,0.11234037058894558,-0.04103718905627521
1.0,0.16929166214494476,-0.041363740058884615
1.5,0.4041385926015296,-0.013052715174825119
2.0,0.43082519080161585,-0.0012447913701612002
2.5,0.4312343205468238,-0.00012102653031290819
3.0,0.43060477306010597,-0.0032973704704381624
3.5,0.4066452193729836,-0.05314065968667105
4.0,0.22037473058262882,-0.07378433015433049
4.5,0.12239456169950468,-0.03435985571128949
5.0,0.07340011408161835,-0.01010337330871402
5.5,0.02786830537638237,-0.014393344026982913
6.0,0.0080568497678,-0.018590674315287773
6.5,-0.005672260403466778,-0.009788138940525286
7.0,-0.0025102362362992257,-0.002484496005023084
7.499999999999999,0.00014650169190517925,-0.001331582070458607
8.0,0.0019443553993733877,-0.0006088982780607029
8.5,0.00039633113942286245,-0.004346123390649623
9.0,-0.01699912385645331,-0.011077401837104029
9.499999999999998,-0.041652265602126363,-0.013388477281366435
10.0,-0.07328770487984472,-0.023114231098513967
10.5,-0.12179846891951945,-0.04242688911901023
11.0,-0.22499605222181127,-0.08327556929236182
11.499999999999998,-0.35935717467850825,-0.1377186450609322
12.0,-0.20899452013639416,-0.05677406758674573
12.5,-0.1607122089514712,-0.015170013245841205
13.0,-0.15364100003982353,0.011167956512945516
13.5,-0.18282797639962128,0.07482689957418627
14.0,-0.1739720362355205,0.1284298326373937
14.500000000000002,-0.22144305040876472,0.03597110979451985
14.999999999999998,-0.22216951717086694,-0.016655364166109795
15.5,-0.2873204312885279,-0.053951346770539234
16.0,-0.4490305638440054,-0.13603434660805777
16.5,-0.8222516415301585,-0.11157310856095545
17.0,-0.8675774932140385,-0.009263305839858406
17.5,-0.8676688109641426,-0.020279499146560007
18.0,-0.6997004578224536,-0.15423520116027595
18.5,-0.4189884138878793,-0.0020983041523662087
18.999999999999996,-0.22251277720709497,0.07949044191659571
19.5,-0.1711541577476205,0.06667635580668574
20.0,-0.19670954916412714,0.07552187256467206
20.499999999999996,-0.3440007905984891,0.0959960226549211
21.0,-0.6195979692382834,-0.11971964892660068
21.5,-1.0220661636962671,-0.1287636869309215
22.0,-1.0740359393142291,-0.007321440019074128
22.5,-1.0760188968377014,0.00039068818200626546
22.999999999999996,-1.0747486752382178,0.005903674985371437
23.5,-1.036650494321483,0.1228427438075795
24.0,-0.6397176513687339,0.09241641927061299
24.5,-0.37373447598669574,-0.14669462597587726
25.0,-0.23463050519714404,-0.13720777923970587
25.499999999999996,-0.23119667555882212,-0.1312921330048476
26.0,-0.32847105274307753,-0.15158456339475132
26.5,-0.6441829571864166,-0.03195014345450923
27.0,-1.0352980408481307,0.25577359590245197
27.5,-1.281986948292237,0.03300971773808717
28.0,-1.2920539653772778,0.010227017593861997
28.5,-1.2234961111719824,0.15795097536105213
29.000000000000004,-0.7116085899194023,0.1813756366157304
29.499999999999996,-0.5155883650211907,0.0544753435948232
29.999999999999996,-0.4903412605814245,-0.026862572881436238
30.5,-0.6120109281628882,-0.1744097957748158
31.0,-0.5378477942706785,-0.4915822988042403
31.5,-0.6568606878573583,-0.28786047037151885
32.0,-0.5406771420154296,-0.053890825235576555
32.5,-0.5465516862065142,0.05058311369613151
33.0,-0.7207569824812385,0.18978322469525913
33.49999999999999,-1.2407162476357727,0.4539694948388836
34.0,-0.8490790663825397,0.2359043875215303
34.5,-0.5831438062032778,0.0702361375709581
35.0,-0.5444568016652646,-0.009600257394628246
35.5,-0.6356129096727863,-0.09068060816437952
36.0,-0.9265767387946277,-0.2527296516365074
36.5,-1.6522850854835707,-0.22295401086036062
37.0,-1.7057781999849388,-0.150233410744597
37.5,-1.0395091734249557,-0.3093353906778302
37.99999999999999,-0.7267872634274356,-0.05765540054768321
38.5,-0.6634813825351569,0.1739285186722967
39.0,-0.40461975199344985,0.3410881565190112
39.5,-0.3761686033454221,0.33764894860230155
40.0,-0.6256569472362193,0.23259391630827028
40.5,-0.6396239105556629,-0.029726596465843556
40.99999999999999,-0.8335374752468947,-0.22422701153837724
41.5,-1.4338743622101853,-0.18129730190599855
42.0,-1.5060804435623334,-0.010295663444556062
42.5,-1.5066452269154682,-0.00014474333586690663
43.0,-1.5051157712794239,-0.0005766719596872285
43.5,-1.4038966914705233,-0.009980538385695584
44.0,-0.5715376817298314,0.021283992426669104
44.50000000000001,-0.3103224522217295,0.015436318825360437
45.0,-0.25415557225732444,0.019989920449739986
45.5,-0.2875675009553345,0.019621458928071187
45.99999999999999,-0.4889101970867694,0.027854697913447295
46.49999999999999,-1.2152666521390436,-0.0006238523745866519
47.0,-1.2902084186532221,0.0008100643211852663
47.5,-1.291162521241005,0.0003876002786775411
48.0,-1.2904139768596108,0.00838678112520644
48.5,-1.2224366919243552,0.15762218871902944
49.0,-0.695773777423212,0.19638617581639545
49.50000000000001,-0.4989445006595522,0.04007941875632132
50.0,-0.4471370224131487,-0.1318787636055264
50.5,-0.25826944359558446,-0.19880691739749629
50.99999999999999,-0.26269454603247516,-0.20174516759852956
51.49999999999999,-0.4078823095720301,-0.10704520015069295
52.0,-0.44312742072715455,0.04754249886912801
52.50000000000001,-0.6524110747975271,0.19328460928820207
53.0,-1.0661534502238046,0.09502860229838946
53.5,-1.0312729197815855,0.13215987949433466
54.0,-0.5689075515070324,0.1816916384416941
54.49999999999999,-0.3821990468899587,0.07211688374364604
55.0,-0.33200769224686655,0.009689932513835162
55.5,-0.34517109400018237,-0.035383321736778585
56.0,-0.4865315722730623,-0.13053215792934375
56.5,-0.7097574256360504,-0.2545179402462204
57.0,-0.4165159524732509,-0.1041330034134209
57.5,-0.3148179239105836,-0.02790101464384907
58.00000000000001,-0.30984715081493724,0.029081103136917662
58.5,-0.38040744850023195,0.16560501457564597
58.99999999999999,-0.3088750377820262,0.2990062230794575
59.5,-0.3225544074072995,0.10933727933965995
59.99999999999999,-0.2310739313097136,0.03158373065435634
60.5,-0.20941352420573736,-0.003625421571878787
61.0,-0.25148845231313066,-0.049869019134205814
61.50000000000001,-0.4118569248189758,-0.05504514668077115
62.0,-0.42977355730898265,-0.0031625890798028496
62.49999999999999,-0.428397577519245,-0.010253460965510351
63.0,-0.3455824672523094,-0.08215203863201939
63.50000000000001,-0.2179707999813533,0.018588949731659064
64.0,-0.10450228786017655,0.07324127748996295
64.5,-0.05796976395913919,0.06521500727779195
65.0,-0.04047733661903079,0.06189960434849372
65.50000000000001,-0.04103906736557032,0.05843230478868502
66.0,-0.02895817453182065,0.02300583097685896
66.5,-0.0016566056620492258,0.006276420714457798
66.99999999999999,-3.783838028201368e-05,0.0003704930674665687
67.5,1.6585427492108425e-05,7.32701092076656e-05
68.0,0.00014616651396832117,0.0004057571662462227
68.5,0.002006072607980819,0.0065522486877105796
69.0,0.02935685256068554,0.023089188965563216
69.5,0.041263502186587975,0.05876584666712753
70.0,0.040307137730929955,0.06271930869665099
70.49999999999999,0.056982785942323456,0.06491562783425137
71.0,0.1061024145924554,0.08011501440454828
71.5,0.22137687017351454,0.017540059550744242
72.0,0.34989098291641146,-0.07829183907913664
72.5,0.429481558014068,-0.008987920245501952
73.0,0.43040349993367616,-0.0025780379887318755
73.50000000000001,0.40741640251781236,-0.04579045990619047
74.0,0.25463706236540884,-0.05217929129795438
74.5,0.2085037851066205,-0.005582495070001673
75.0,0.23130067691437933,0.029750396886894306
75.5,0.32098326459924953,0.10787278017029119
75.99999999999999,0.29741825048921383,0.28938329715594574
76.5,0.3776949771243292,0.1691082676220712
77.0,0.3109888806043168,0.030597899949809642
77.5,0.32104930212885646,-0.02936662017499025
78.0,0.41045692630277386,-0.10973845267589344
78.49999999999999,0.7138567666507305,-0.26283784390822196
79.0,0.486963155202386,-0.12804706041603617
79.5,0.350773225547485,-0.033574197219686006
80.0,0.332807133297697,0.00851237821214165
80.49999999999999,0.386008322709626,0.05910066442289511
81.0,0.5847304471562825,0.16500708906515738
81.5,1.0306421603618414,0.14335191957461474
81.99999999999999,1.064191757749458,0.08976221537440689
82.5,0.6520549350298384,0.1927396817100446
83.0,0.445218849437983,0.04491121033765594
83.50000000000001,0.40956821412392264,-0.10354575939310776
84.0,0.258903933577209,-0.19888248665195268
84.5,0.2628677603070755,-0.19792808830551445
85.0,0.4421247569993574,-0.13590047562948748
85.5,0.4915879009466495,0.041331384753877966
86.0,0.7098391347980454,0.18796685848625463
86.5,1.2221746576633017,0.14826896153117813
87.0,1.2901659139322477,0.009188491246553422
87.49999999999999,1.2915926849148003,-0.0006631761130892973
88.0,1.2899736699699065,0.001449972942779309
88.5,1.2043863792958023,-0.005243746112742102
89.00000000000001,0.490705123540229,0.028165050202503903
89.5,0.28170994016953027,0.024095991499702218
90.0,0.25685281422848305,0.02009859574657017
90.5,0.3101650839823842,0.018182475229553536
91.0,0.5669640167869179,0.010299551412178481
