theta_deg,Br_T,Bt_T
119.99999999999999,0.09966931468617167,-0.04330212204381017
120.50000000000001,0.03417368676754162,-0.027768667132400518
121.0,-0.0008837766425334004,-0.005712172711643587
121.5,-0.0013730190306535492,-0.00024269817180307655
122.0,-0.001354803799873131,-3.745780657320985e-05
122.49999999999999,-0.0013366249400421813,-2.3933371898337368e-05
123.00000000000001,-0.0013414002560145875,-5.410012303219509e-05
123.5,-0.0012927596258508962,-0.0003203155422892108
124.0,-0.002217746034288311,-0.005256703993617734
124.49999999999999,-0.03629349761873048,-0.028780563183915493
124.99999999999999,-0.1080234756297704,-0.047483739231231184
125.5,-0.2317272042458419,-0.10700481691478837
126.0,-0.2851383040305008,-0.11956556603308463
126.5,-0.16091559973038103,-0.04047619511678562
127.00000000000001,-0.10776884158575625,-0.020296709217098596
127.50000000000001,-0.08539193622385656,-0.008830451030819078
128.0,-0.07266880645011979,-0.004144274635162122
128.5,-0.0665282084327327,-0.002198735345578003
129.0,-0.06252850551271563,-0.002571018459700032
129.49999999999997,-0.06324322382713918,-0.017647894902061534
130.0,-0.09701003464281058,-0.03754585735535014
130.5,-0.1965445122685151,-0.059526291687197315
131.00000000000003,-0.43024606178976454,0.06082344628772425
131.5,-0.6972784789788111,0.05606478345782284
132.0,-0.7094756194735039,0.002543168940662822
132.5,-0.7093581287442308,-0.00023767127710151703
133.0,-0.7095408331139312,0.0003008700218718573
133.5,-0.7089516732300927,0.0025806895637456363
133.99999999999997,-0.7007417590188865,0.045325715659713633
134.5,-0.4789772192814393,0.08864393855707943
135.0,-0.42704481811737005,-0.038462904634927235
135.5,-0.6303234855833328,-0.1800860641117383
136.0,-1.0140281532357953,-0.07313200667175838
136.5,-1.0235210321137966,-0.0026732078708504147
137.0,-1.024331347877276,-0.0009252574114731485
137.5,-1.023423307219011,0.00025672008679659996
138.0,-1.023921119664218,-0.004549616059341359
138.5,-1.0004462270832442,-0.09174168614200474
139.0,-0.5750511630190691,-0.15091179409714706
139.5,-0.267462610134259,-0.04394395529323568
140.0,-0.17744847723072238,-0.09648580614088745
140.5,-0.1928443959184631,-0.13571268016606147
140.99999999999997,-0.2673701983900109,-0.06003586339767604
141.5,-0.23770040525732197,-0.010002534057809704
142.0,-0.2364241894894722,0.0050620419306610645
142.50000000000003,-0.2630633861384695,0.021196721906218175
143.0,-0.3270080874229995,0.05038115567947791
143.5,-0.47007667796194363,0.12258593426834681
144.0,-0.8255772752337841,0.32826018245488975
144.5,-0.7944409954037593,0.2132763912393018
145.0,-0.6580407299793879,-0.015685169748472953
145.49999999999997,-0.8739488143617197,-0.19826848012347356
146.0,-1.4079663449896134,-0.11142307953104261
146.5,-1.4198156224454181,-0.00423773842116362
147.00000000000003,-1.4217392030534721,-0.00033841799616185096
147.5,-1.421779087990386,-0.00018829604439097377
148.0,-1.421641531909105,0.0008230097728136074
148.5,-1.4203920115753508,0.0047502634535518395
149.0,-1.4109193210254853,0.10184368004124023
149.5,-0.9064280370259317,0.21612218531936375
150.0,-0.7073249367990105,-0.01666457019769406
150.5,-0.9210740467867433,-0.22731249250399949
151.0,-1.422875354441242,-0.11201459127662151
151.5,-1.306124365713887,-0.25121090622766323
151.99999999999997,-0.6702615128027644,-0.18860713946946567
152.5,-0.43008400888590814,-0.08539150959628743
153.0,-0.3317744328083615,-0.03448141306107093
153.5,-0.29093664038408856,-0.00957518029246531
154.0,-0.2892861418066719,0.0358441175691072
154.5,-0.20218780589802215,0.08064084091520923
155.0,-0.18355487700672676,0.021263378954464687
155.5,-0.2516264401353029,-0.03271334811239876
156.0,-0.43738080925968564,0.02435505491462979
156.49999999999997,-0.629630658821861,0.16411643044654997
156.99999999999997,-1.1937792503638278,0.2947103837871814
157.5,-1.4310214629615101,0.02170567247442731
158.0,-1.437470168682403,0.0019826905497117406
158.5,-1.4363433894988151,0.006024645698171026
159.0,-1.4097331546562388,0.11077243112614175
159.5,-0.8895673910839091,0.22481014677589647
160.0,-0.6563845785249103,0.028210724961682664
160.5,-0.7901060883586604,-0.1572634732216467
160.99999999999997,-1.2044959901696253,-0.08889538321844183
161.5,-1.222857002039139,-0.0026386891630536973
162.0,-1.2231822768385172,-0.0008935200970938152
162.5,-1.223047086828765,-0.00010809355395903695
163.0,-1.223477068181296,0.000477778862103695
163.5,-1.2230119049771266,0.001944386135630336
163.99999999999997,-1.2097032672418746,0.052771914161764404
164.5,-0.6284981674181213,-0.06440773400050348
165.0,-0.27651290946355056,-0.10737043874925153
165.5,-0.21216860482816663,-0.1247802061155873
166.0,-0.25255470467011115,-0.060189322696356795
166.5,-0.20522931477822898,-0.015599029990829114
167.00000000000003,-0.19036395393398028,-0.0041311652136254715
167.5,-0.19264946636590305,0.005843255436120519
168.0,-0.211164502419836,0.01674857238767645
168.49999999999997,-0.26528542445791264,0.03978102991882519
169.0,-0.3720989728023171,0.14504817927484673
169.5,-0.3260780839494329,0.32157713224642726
170.0,-0.4540084017946217,0.16330425604277812
170.49999999999997,-0.49808956115344283,-0.06757558315694918
171.0,-0.7031886606902805,-0.0514759286986483
171.50000000000003,-0.7180664716924395,-0.001074053382122361
172.0,-0.7193652221114318,-0.000776638328513097
172.5,-0.7188466954579307,-0.0003220700779600878
173.0,-0.7188235971410221,0.0004421429495657733
173.5,-0.7191099524182174,0.0032585549505109584
174.0,-0.7120677642843516,0.056442765808723
174.5,-0.4273569580815902,0.12747531453760957
174.99999999999997,-0.27266359969621795,0.031522163434521855
175.5,-0.2757712855453029,-0.04109896014502794
176.0,-0.3981684987199704,-0.02186841304882443
176.5,-0.403897158639451,-0.0022947616023612206
177.0,-0.40041355596943096,-0.023611547745594652
177.5,-0.2543058832199591,-0.07886090765893537
178.00000000000003,-0.1533671106775804,-0.02980127508373401
178.5,-0.12581166342755915,-0.002478685656253203
179.0,-0.13462825196500752,0.03441250316695429
179.49999999999997,-0.07085312439745577,0.09945886243353635
180.0,-0.024284979169003202,0.0888409732360396
180.5,0.013452330539578538,0.08158271464590983
181.0,0.04228937507752688,0.03118592664882525
181.5,0.019230946568350712,0.009070179125252638
182.0,0.007381407660396381,0.00536909348248805
182.50000000000003,-0.0021123598781937515,0.0045255537039694494
183.0,-0.008698610370924337,0.0012191510735630985
183.5,-0.008911843407325568,0.0003263137451089573
183.99999999999997,-0.008772466156153296,0.006317284766705204
184.5,0.029066176204997636,0.02927330645335059
185.0,0.09563982835209386,0.045143133057044406
185.5,0.22340706082183942,0.08470279552914384
185.99999999999997,0.4022842788001052,0.03886588311646338
186.5,0.41072188945149907,0.0014967961793366544
187.00000000000003,0.4106681948132833,0.00018427609723074484
187.5,0.410618519059561,-1.1161222770811468e-06
188.0,0.410598572837443,-0.00023228093986985717
188.5,0.4103614252873787,-0.000845015287808583
189.0,0.40461016201615085,-0.021977359359508297
189.5,0.28997436904934004,-0.022683367122210748
190.0,0.29450404491350857,0.12378453756286442
190.49999999999997,0.2251143273137738,0.23177755747828677
191.0,0.25984138199186413,0.09369051916494411
191.49999999999997,0.181587670873404,0.030881840276792687
192.0,0.14879204169953916,0.01276108528576572
192.5,0.1319309813634712,0.006059375448246079
193.0,0.12987532177342062,-0.002079534207394055
193.50000000000003,0.1403804117368761,-0.010715638336895157
194.0,0.16813690061597747,-0.03583569210845688
194.5,0.15504856851182586,-0.06950325329905677
194.99999999999997,0.2191026311674801,-0.059447385991783445
195.5,0.5294901418442128,-0.029091676145651287
196.0,1.004311999205324,0.04312039760505907
196.5,1.0208407125860974,0.0019162946008061757
196.99999999999997,1.0210025238323155,0.0009914755735548045
197.5,1.0212013710796415,-0.0001661720004287947
198.00000000000003,1.020944559934965,-0.00040284507914102905
198.5,1.0206833590503632,-0.003754337237737534
199.0,1.0066973363507328,-0.07333845854105389
199.49999999999997,0.659987094541938,-0.1335772285609754
200.0,0.5723337600696576,0.026110075447836802
200.5,0.7731997375897918,0.20260278221963168
201.00000000000003,1.2237167058344163,0.08883341420689068
201.49999999999997,1.2334686836624789,0.00500353547085866
202.0,1.2365798680840476,0.0020828031647528475
202.49999999999997,1.2334545945250845,0.01920106890467578
203.0,1.0233517186023189,0.25543539197002896
203.5,0.5385442694620046,0.1361948123630028
203.99999999999997,0.3555790922748053,0.03313453858595533
204.5,0.20856327796702365,0.00776489945415486
205.0,0.16960916144223723,0.06284558815906763
205.50000000000003,0.20842136473233497,0.1140297118468577
205.99999999999997,0.3049737026599811,0.04950849046619943
206.5,0.30083053865127474,-0.005311022165133421
206.99999999999997,0.3349107410774696,-0.030920569830529078
207.5,0.43971381168570256,-0.07710760746996406
